2018-07-23 23:26:40,"b'Knotel Acquires 42Floors, Top Real Estate Search Engine https://t.co/GY58kKXV14'"
2018-07-23 23:03:31,b'Day 1 of working in NYC - someone in my knotel microwaved Brussel sprouts \xf0\x9f\x98\xa9'
2018-07-23 22:56:29,b'#Knotel Snaps Up #42Floors To Facilitate Its Blockchain Dream https://t.co/QNES8cez6w'
2018-07-23 22:43:04,"b""Did you miss it? Knotel acquires NYC's 42Floors to build blockchain use in property https://t.co/jZw3Ib91G5 https://t.co/a2xQi1pym9"""
2018-07-23 22:31:06,"b""I've just posted a new blog: Knotel Acquires 42Floors, Top Real Estate Search Engine https://t.co/WcueNTcC1T"""
2018-07-23 21:26:15,"b'Knotel Acquires 42Floors, Top Real Estate Search Engine https://t.co/IMxcpKVZsj'"
2018-07-23 19:31:06,"b""I've just posted a new blog: Knotel Acquires 42Floors, Top Real Estate Search Engine https://t.co/D9uSIcXrpI"""
2018-07-23 17:36:10,"b'Knotel Acquires 42Floors, Top Real Estate Search Engine https://t.co/hCjXeRwJxP'"
2018-07-23 16:38:27,"b'Knotel Acquires 42Floors, Top Real Estate Search Engine https://t.co/tUfjbIEeRm'"
2018-07-23 16:31:52,"b'Knotel Acquires 42Floors, Top Real Estate Search Engine https://t.co/iHhUY5CoYc'"
2018-07-23 16:14:42,"b'RT @WorldREnews: Knotel Acquires 42Floors, Top Real Estate Search Engine - Business Wire (press release) https://t.co/hHDXfyK6A6'"
2018-07-23 16:09:10,"b'Knotel Acquires 42Floors, Top Real Estate Search Engine - Business Wire (press release) https://t.co/hHDXfyK6A6'"
2018-07-23 16:00:22,b'Blockchain continues to impact industries.  Here is an example of using it for leasing office space to streamline t\xe2\x80\xa6 https://t.co/OXKjVZCycW'
2018-07-23 14:39:06,"b'Knotel Acquires 42Floors, Top Real Estate Search Engine https://t.co/CW6Y6XLuLl'"
